"id","woman","birth_year","migration_background","urban","parental_edu","ability","university","income","owns_home","n_children","oracle_y0","oracle_y1"
1854,1,1980,0,0,10.5,-1.13,0,27.4,1,6,2.172,1.552
1855,1,1973,0,0,15.7,-0.41,1,34.2,1,1,1.956,1.336
1856,0,1958,0,0,11.3,0.88,0,39.1,1,2,2.565,2.195
1857,1,1983,0,0,14.5,-0.39,0,33.3,0,2,1.692,1.072
1858,0,1960,0,1,13.3,-0.29,0,26.6,0,3,2.439,2.069
1859,1,1956,0,0,12.2,-0.04,0,20.5,1,5,2.711,2.091
1860,1,1960,0,0,10.2,-0.46,0,18.2,0,4,2.771,2.151
1861,0,1969,0,0,7.9,-0.5,0,30.4,0,2,2.624,2.254
1862,0,1960,0,1,11.2,-0.41,0,26.6,1,0,2.598,2.228
1863,1,1971,0,0,15.5,-1.07,1,33,0,3,2.135,1.515
1864,1,1956,1,1,10.7,-1.94,0,12.3,0,7,3.245,2.625
1865,1,1958,0,0,12.6,1.74,1,44.8,1,2,2.349,1.729
1866,0,1962,0,0,15.3,0.8,0,34,0,1,2.175,1.805
1867,0,1967,1,0,7.9,-0.95,0,11.8,1,4,3.009,2.639
1868,0,1970,0,1,10.1,0.61,1,36,1,2,2.177,1.807
1869,1,1966,0,1,11.7,-1.33,1,37.8,1,2,2.497,1.877
1870,0,1981,0,0,14,1.24,1,41.2,1,4,1.549,1.179
1871,0,1983,0,0,14,0.43,1,44.3,1,1,1.603,1.233
1872,1,1965,0,0,11.1,-1.38,0,20,0,1,2.679,2.059
1873,0,1972,0,0,9.7,-1.53,0,30.1,0,1,2.556,2.186
1874,1,1963,1,0,11.8,0.23,0,21.1,0,2,2.71,2.09
1875,1,1960,0,1,13.7,0.02,1,41.5,1,1,2.367,1.747
1876,1,1970,0,0,11.5,1.33,1,60.7,1,1,2.075,1.455
1877,0,1963,0,1,12.5,1.59,1,42.9,1,3,2.109,1.739
1878,0,1957,0,0,12.5,-0.87,0,13.5,1,4,2.781,2.411
1879,1,1981,0,1,10.9,0.33,1,40.5,0,2,1.792,1.172
1880,0,1980,0,1,13,-0.61,0,34.4,0,1,1.827,1.457
1881,0,1966,0,1,11.8,-0.79,0,23.7,0,3,2.41,2.04
1882,1,1983,0,0,7.8,-1.06,0,19.3,0,1,2.238,1.618
1883,0,1961,0,1,12.8,0.97,1,42.9,1,2,2.249,1.879
1884,0,1980,0,1,10.9,0.37,1,50.3,1,1,1.82,1.45
1885,0,1958,0,0,7.8,-1.06,0,20.9,1,2,3.089,2.719
1886,0,1969,0,1,13,-0.4,1,40.3,1,3,2.17,1.8
1887,0,1982,0,1,11.6,2.11,1,51.1,1,1,1.444,1.074
1888,1,1983,0,0,12.6,-0.28,1,51.5,1,2,1.802,1.182
1889,0,1957,0,0,12.6,-0.83,0,11.9,0,0,2.768,2.398
1890,1,1964,0,0,18.8,-0.07,0,31.2,0,1,2.005,1.385
1891,1,1979,0,0,12.3,-0.63,0,22.2,1,2,2.011,1.391
1892,1,1970,0,1,9.4,-0.8,0,25.5,0,1,2.435,1.815
1893,0,1968,0,0,13.5,-0.45,1,45.6,0,2,2.278,1.908
1894,1,1981,0,1,16.7,1.12,1,47.3,0,0,1.288,0.668
1895,1,1977,1,1,14.6,-0.28,0,27.5,1,4,2.022,1.402
1896,1,1960,0,0,9.2,-0.87,0,18.5,1,4,2.899,2.279
1897,0,1960,0,1,8.8,-0.95,0,19.7,0,2,2.838,2.468
1898,1,1977,0,0,12.2,-0.88,0,20.2,0,6,2.123,1.503
1899,0,1966,1,0,7,-1.3,0,18.3,0,1,3.156,2.786
1900,0,1979,0,0,18.2,-1.23,1,41.5,0,0,1.708,1.338
1901,0,1975,0,0,10.1,0.57,1,42.2,0,2,2.112,1.742
1902,1,1979,1,1,13.1,0.8,1,48.8,1,1,1.893,1.273
1903,0,1958,0,1,8.9,-0.79,0,21.4,1,2,2.874,2.504
1904,1,1957,0,0,7.1,-1.55,0,10.3,0,3,3.243,2.623
1905,1,1977,0,0,13.2,-0.11,1,40.1,0,2,1.941,1.321
1906,1,1972,0,0,13.5,-0.16,0,23,1,5,2.099,1.479
1907,1,1968,0,1,8,0.16,0,21.8,1,4,2.452,1.832
1908,1,1960,1,1,13.6,-1.53,0,19.9,0,1,2.855,2.235
1909,0,1975,0,0,12.5,0.48,1,39,0,1,1.966,1.596
1910,1,1976,0,1,13.7,0,0,31,0,3,1.826,1.206
1911,0,1966,0,1,9.8,1.63,1,58.4,0,0,2.18,1.81
1912,0,1956,0,0,13.6,-0.37,1,35.6,1,6,2.668,2.298
1913,0,1964,0,0,12.8,-0.33,0,33.1,1,3,2.443,2.073
1914,1,1955,0,1,7.1,0.1,0,29.2,0,3,2.964,2.344
1915,1,1984,0,1,15.7,1.11,1,51.8,1,0,1.253,0.633
1916,1,1970,0,1,7.7,-0.61,0,26,1,2,2.52,1.9
1917,0,1979,1,1,7.9,-1.81,0,19.6,0,6,2.631,2.261
1918,1,1960,0,1,8.9,-0.32,1,24.1,1,2,2.736,2.116
1919,1,1967,0,0,13,0.31,0,30.4,0,1,2.231,1.611
1920,0,1985,0,1,13.6,0.77,1,57.2,1,1,1.41,1.04
1921,0,1980,0,0,12.3,1.73,0,50.2,0,0,1.623,1.253
1922,0,1966,0,1,14,-1.19,1,35.2,1,1,2.324,1.954
1923,0,1968,0,1,8.5,-2.24,0,-2.9,1,3,2.779,2.409
1924,1,1969,1,0,10.5,-0.55,0,27.3,0,2,2.708,2.088
1925,0,1970,0,0,7.9,-0.07,0,32.5,0,0,2.526,2.156
1926,0,1966,1,0,14,1.23,1,52,1,3,2.311,1.941
1927,1,1973,0,0,11.8,-1.9,0,17.3,0,2,2.438,1.818
1928,1,1977,0,1,10.6,-1.25,0,10.9,0,2,2.185,1.565
1929,0,1980,0,1,11.4,-1.07,0,24.9,0,2,2.002,1.632
1930,1,1967,0,0,13.6,-0.76,1,38.6,1,2,2.352,1.732
1931,1,1966,0,0,10,0.22,0,27.9,0,4,2.478,1.858
1932,0,1958,0,1,12.5,-1.47,0,11.9,0,1,2.737,2.367
1933,1,1979,1,0,10.9,0.25,0,25.6,1,2,2.222,1.602
1934,1,1968,0,1,14.9,-1.83,0,31,1,3,2.291,1.671
1935,0,1966,0,1,9.2,-1.05,0,23.4,1,3,2.622,2.252
1936,0,1977,0,0,13.7,-0.04,1,35.6,1,2,1.898,1.528
1937,1,1977,0,1,15.6,-0.13,1,40.9,1,2,1.684,1.064
1938,0,1971,0,1,8.8,0.26,0,24.3,0,2,2.282,1.912
1939,0,1964,0,0,13.3,0.47,0,18,0,4,2.29,1.92
1940,0,1975,1,1,8.3,1.67,0,42.3,0,2,2.218,1.848
1941,1,1959,0,0,11,-0.64,0,25.4,1,0,2.779,2.159
1942,1,1977,0,0,10.6,0.55,1,50.7,0,0,2.015,1.395
1943,0,1972,0,0,11.3,-0.52,1,39.5,1,3,2.299,1.929
1944,0,1960,0,1,12.8,0.6,0,22.7,0,3,2.339,1.969
1945,0,1957,0,0,12.5,-1.12,0,24.1,0,4,2.819,2.449
1946,0,1966,0,1,11.7,-0.23,1,28.1,0,3,2.332,1.962
1947,1,1976,0,0,8,0.23,1,26.2,1,1,2.27,1.65
1948,0,1982,0,0,13.5,2.38,1,64.7,1,0,1.378,1.008
1949,1,1971,1,0,12.6,-0.34,0,13.8,0,3,2.469,1.849
1950,0,1974,0,1,15.1,2.13,1,46.4,1,1,1.48,1.11
1951,1,1973,0,0,10.1,0.35,0,26.3,1,2,2.214,1.594
1952,0,1971,0,1,10.5,1.38,1,43.3,1,3,2.001,1.631
1953,1,1956,0,1,11.4,-1.57,0,16.3,0,4,2.893,2.273
1954,0,1978,0,0,8.6,-0.95,0,18.8,0,3,2.339,1.969
1955,0,1960,0,1,12.9,-1.33,1,20.7,0,2,2.622,2.252
1956,0,1963,0,1,11.5,-1.29,0,28,0,3,2.607,2.237
1957,0,1958,0,1,8.9,-0.49,0,19.6,1,3,2.831,2.461
1958,1,1983,1,0,10.1,0.79,0,38.2,0,1,2.058,1.438
1959,0,1973,0,0,12.7,-0.86,1,46.1,0,0,2.223,1.853
1960,1,1965,0,0,15.7,-0.54,0,31.3,0,2,2.247,1.627
1961,1,1984,0,0,9.5,0.93,0,36.3,0,3,1.793,1.173
1962,1,1978,0,1,12.6,1.06,1,46.1,0,1,1.671,1.051
1963,0,1982,0,1,11,-0.5,1,41.2,0,4,1.876,1.506
1964,0,1978,0,1,14.4,-0.03,1,50.5,0,0,1.716,1.346
1965,0,1956,0,0,16.9,1.36,1,58.9,1,0,2.188,1.818
1966,0,1969,1,1,13.6,1.06,1,53.2,0,2,2.161,1.791
1967,1,1976,0,1,14.1,1.01,1,42.7,1,1,1.648,1.028
1968,0,1974,0,0,13.9,-1.26,1,35.1,1,3,2.168,1.798
1969,0,1972,0,0,10.8,-0.24,0,27.3,1,7,2.289,1.919
1970,0,1976,0,0,10.3,0.6,0,26.9,0,2,2.061,1.691
1971,0,1959,0,1,15.6,1.07,1,49.2,0,1,2.117,1.747
1972,0,1956,0,0,7.7,0.43,0,20.5,1,2,2.94,2.57
1973,1,1963,0,1,9.6,-0.31,0,20.4,0,3,2.587,1.967
1974,1,1974,0,1,12.1,1.71,0,31,0,0,1.743,1.123
1975,0,1961,0,0,16.5,-0.03,1,41.6,1,1,2.253,1.883
1976,0,1983,1,1,17.3,1.49,1,52.6,0,1,1.375,1.005
1977,1,1959,0,1,15.7,0.31,1,41.3,1,6,2.224,1.604
1978,0,1955,0,1,12.4,1.63,1,47.6,1,1,2.381,2.011
1979,0,1978,0,0,10.2,-0.42,0,22.8,0,1,2.154,1.784
1980,1,1983,0,1,12.2,0.48,1,35.7,1,0,1.615,0.995
1981,0,1965,0,0,9.5,0.61,0,34.8,1,3,2.487,2.117
1982,1,1978,0,1,13.4,1.5,1,45,1,1,1.552,0.932
1983,1,1972,0,0,14.1,1.11,1,49.5,1,2,1.867,1.247
1984,0,1978,0,0,9,-0.19,0,34.4,0,1,2.199,1.829
1985,0,1955,0,1,12,-1.58,0,19.2,1,2,2.889,2.519
1986,1,1957,0,1,9.9,0.72,0,10.8,0,4,2.616,1.996
1987,0,1974,0,0,11.9,1.31,1,52.9,1,0,1.916,1.546
1988,1,1958,1,0,8.1,-1.01,0,21.4,1,7,3.311,2.691
1989,1,1957,0,1,13.9,1.46,0,32.3,1,1,2.239,1.619
1990,1,1968,0,1,11.1,1.57,0,26.5,0,3,2.035,1.415
1991,1,1956,0,1,10.6,0.85,1,34,1,3,2.583,1.963
1992,0,1960,0,1,7.3,-1.04,0,17.9,1,3,2.951,2.581
1993,0,1982,0,1,10.9,-0.49,1,42.9,0,0,1.88,1.51
1994,0,1979,0,0,11.5,-0.78,0,28.1,0,2,2.086,1.716
1995,1,1957,0,0,8,-2.25,1,18.6,1,1,3.288,2.668
1996,0,1962,0,1,10.7,-1.45,0,2.7,0,1,2.718,2.348
1997,1,1955,0,0,10,-0.09,0,24.5,1,6,2.898,2.278
1998,0,1980,1,0,8.2,-1.98,0,14.8,0,1,2.702,2.332
1999,1,1964,0,1,7.1,-0.92,0,13.9,0,4,2.811,2.191
2000,1,1960,0,1,11.1,0.08,0,33,1,4,2.531,1.911
2001,1,1980,0,1,13.3,-1.04,0,23.9,0,0,1.872,1.252
2002,0,1968,1,0,8.9,0.88,0,27.5,0,0,2.634,2.264
2003,1,1983,0,1,11.7,0.47,0,42,0,1,1.65,1.03
2004,1,1985,0,1,8.5,-0.73,1,36,0,1,1.975,1.355
2005,1,1975,0,1,10.5,1.07,1,47.4,0,0,1.911,1.291
2006,0,1970,0,1,12.5,-0.98,1,37.3,1,1,2.256,1.886
2007,0,1979,0,0,12.7,0.62,1,37.4,0,3,1.797,1.427
2008,0,1966,0,0,12,-1.21,0,14.1,0,6,2.56,2.19
2009,1,1960,0,1,11.7,-1.06,0,28.9,0,1,2.661,2.041
2010,1,1974,0,0,13.8,0.2,0,36.7,0,1,1.957,1.337
2011,0,1968,0,0,12.7,0.16,1,44.8,1,3,2.239,1.869
2012,1,1984,0,1,9.6,0.05,0,35.4,0,1,1.818,1.198
2013,1,1971,0,1,6.8,-1.7,0,10.6,0,3,2.709,2.089
2014,0,1959,1,0,13.4,-1.57,0,17.9,0,3,3.009,2.639
2015,1,1982,0,1,14.1,-0.23,0,36.6,1,3,1.629,1.009
2016,1,1984,0,1,16.3,0.81,1,42.6,0,3,1.258,0.638
2017,0,1970,0,1,10.3,-1.27,0,26.3,0,3,2.446,2.076
2018,0,1967,1,0,12.9,-0.14,0,27.5,1,1,2.555,2.185
2019,1,1970,1,1,11.7,-0.3,0,19.3,1,2,2.457,1.837
2020,1,1958,0,0,8.7,0.37,0,29.6,1,3,2.814,2.194
2021,1,1974,0,1,12.7,-0.12,1,38.8,0,1,1.977,1.357
2022,0,1984,0,0,19.6,0.81,1,51.3,1,0,1.139,0.769
2023,1,1985,0,0,15.7,-0.1,1,46.8,1,1,1.5,0.88
2024,0,1977,0,1,13.8,-1.23,0,26.9,1,3,1.969,1.599
2025,0,1963,0,1,9,0.44,0,31.2,1,4,2.513,2.143
2026,1,1978,0,0,15.6,1.52,1,50.8,1,1,1.502,0.882
2027,0,1956,0,1,12.4,0.93,0,32.7,1,3,2.453,2.083
2028,0,1966,0,1,10.8,-0.74,0,23.4,0,1,2.469,2.099
2029,0,1966,0,1,12.1,-0.58,1,30.8,0,1,2.359,1.989
2030,1,1981,0,1,10.3,0.44,0,27.8,0,1,1.815,1.195
2031,0,1955,0,1,14,-0.32,0,39.1,1,4,2.566,2.196
2032,0,1966,0,1,14.9,1.35,1,43.8,1,3,1.882,1.512
2033,1,1985,0,1,13.9,1.11,1,59.6,1,1,1.339,0.719
2034,1,1980,0,0,13.7,1.61,1,50.2,1,0,1.548,0.928
2035,0,1962,0,0,17.4,0.51,1,34,1,3,2.079,1.709
2036,0,1962,0,1,10,-1.1,0,18.3,1,2,2.712,2.342
2037,0,1981,1,1,13.4,0.65,1,40.8,0,1,1.828,1.458
2038,0,1981,0,0,10.4,-2.15,1,26.5,1,4,2.297,1.927
2039,0,1963,0,0,12.1,0.1,0,19.1,0,0,2.459,2.089
2040,0,1981,0,1,9.2,0.88,1,36.5,0,0,1.822,1.452
2041,0,1980,0,1,9.8,-0.12,0,32.7,1,4,1.967,1.597
2042,1,1960,0,0,11.5,1.62,0,30.3,1,4,2.373,1.753
2043,0,1982,0,1,9.8,1.52,1,40.9,1,2,1.653,1.283
2044,1,1981,0,0,12.9,-0.68,0,31.6,1,2,1.91,1.29
2045,0,1971,0,0,14.3,1.09,1,48.5,1,0,1.892,1.522
2046,0,1963,1,1,9.6,-0.8,0,22.6,0,3,2.91,2.54
2047,1,1984,0,0,14.1,0.63,1,42.3,1,2,1.532,0.912
2048,1,1970,0,0,9.7,-0.13,0,21.7,1,1,2.415,1.795
2049,0,1980,0,0,10.8,0.4,1,45,0,0,1.922,1.552
2050,0,1959,0,1,11.4,-1.24,0,19.2,0,1,2.743,2.373
2051,1,1965,0,0,13.9,0.76,1,47.7,1,1,2.171,1.551
2052,0,1956,0,1,10.9,-0.78,0,18,1,2,2.808,2.438
2053,1,1967,0,0,11.6,-0.19,0,24.2,0,2,2.399,1.779
2054,1,1977,1,1,17.1,-0.47,0,34.6,0,1,1.886,1.266
2055,1,1970,1,1,11.9,0.13,1,32.1,0,3,2.38,1.76
2056,0,1965,0,1,11.7,-0.07,0,29.9,0,1,2.343,1.973
2057,0,1959,0,1,9.4,-0.22,0,19.3,0,0,2.722,2.352
2058,1,1979,0,0,10.3,-0.81,0,22.5,1,4,2.171,1.551
2059,1,1976,0,0,11.3,0.37,0,28,0,3,2.029,1.409
2060,1,1968,0,0,13.5,-0.04,0,30.8,0,3,2.217,1.597
2061,0,1959,0,1,11,-0.62,0,20.9,1,2,2.676,2.306
2062,1,1982,0,0,15.1,0,0,27.8,1,6,1.629,1.009
2063,1,1979,1,1,10.2,-1.6,0,16,0,2,2.446,1.826
2064,0,1972,1,0,11.5,0.2,0,20.3,1,2,2.427,2.057
2065,1,1968,0,1,11.5,0.39,0,24.9,0,2,2.185,1.565
2066,1,1959,0,1,11.5,-0.53,1,30.7,1,4,2.628,2.008
2067,0,1982,0,0,14.5,0.51,1,53.5,1,0,1.591,1.221
2068,0,1978,0,0,14,2.51,1,54.5,1,1,1.461,1.091
2069,1,1983,0,0,12.4,-1.43,0,22.5,1,2,1.988,1.368
2070,1,1960,0,1,9.2,-1.2,0,23.7,1,2,2.848,2.228
2071,0,1955,0,0,5.5,1.37,0,25.6,0,2,2.978,2.608
2072,1,1956,0,1,10.9,0.53,1,35.9,1,4,2.611,1.991
2073,0,1975,1,0,14.7,-0.51,0,36,1,2,2.219,1.849
2074,0,1981,0,1,14.1,-2.75,0,16.9,0,1,2.041,1.671
2075,1,1962,1,1,14,-0.25,0,30.1,1,3,2.568,1.948
2076,1,1959,0,0,8.3,0.2,0,16.2,1,3,2.832,2.212
2077,1,1968,0,1,10.8,0.73,0,19.6,0,2,2.18,1.56
2078,0,1969,1,0,12.4,0.4,1,38,1,1,2.44,2.07
2079,1,1971,0,1,10.8,-0.1,0,30.2,0,2,2.203,1.583
2080,1,1978,0,1,13.4,0.67,1,50.3,1,0,1.676,1.056
2081,0,1977,0,1,14.4,2,1,55,1,0,1.445,1.075
2082,0,1965,1,0,11.8,-0.77,0,33.6,1,2,2.791,2.421
2083,1,1966,0,1,6.1,-1.13,0,17.9,0,1,2.84,2.22
2084,0,1974,0,1,11.6,0.82,0,20.4,1,1,1.91,1.54
2085,1,1965,0,0,14.6,-0.03,1,28.9,1,2,2.244,1.624
2086,0,1978,0,1,12.4,0.56,1,43.1,1,3,1.76,1.39
2087,0,1974,0,0,11.3,-0.41,1,48.9,1,1,2.214,1.844
2088,1,1972,0,1,11.1,2.47,1,46.7,0,2,1.764,1.144
2089,0,1957,0,1,12.7,0.11,1,36.6,0,5,2.522,2.152
2090,0,1974,0,0,12.5,1.84,1,46.3,1,0,1.797,1.427
2091,0,1974,0,1,15.3,0.68,1,50.9,0,0,1.685,1.315
2092,1,1974,0,0,14.9,0.39,1,42.2,1,2,1.854,1.234
2093,0,1962,0,0,11.7,1.6,1,41.1,0,2,2.294,1.924
2094,1,1977,0,0,5.5,-0.73,0,15,0,3,2.546,1.926
2095,0,1959,0,0,18.7,1.95,1,46.8,1,5,1.878,1.508
2096,1,1962,0,1,17.5,1.73,1,58.3,1,0,1.789,1.169
2097,1,1972,1,1,10.5,-1.21,0,8.2,1,3,2.605,1.985
2098,1,1958,0,1,11.9,-0.81,0,26.3,1,3,2.678,2.058
2099,1,1956,0,0,10.7,0.58,1,34.9,1,4,2.718,2.098
2100,0,1975,0,0,18.7,0.28,1,37.8,0,1,1.584,1.214
2101,1,1980,0,1,7.7,0.67,0,30.1,1,2,1.988,1.368
2102,1,1979,0,1,9.1,-0.83,0,21.5,1,1,2.153,1.533
2103,0,1971,0,0,13.9,0.33,1,45.9,1,0,2.033,1.663
2104,0,1971,0,1,11.5,-0.34,0,29.3,0,1,2.193,1.823
2105,1,1960,0,0,12.3,-2.03,0,16.8,1,3,2.867,2.247
2106,0,1968,0,0,14.1,1.44,1,56.7,1,1,1.954,1.584
2107,1,1969,0,1,12,0.53,0,32.1,1,3,2.097,1.477
2108,0,1964,0,1,14.7,-0.78,0,21.7,1,3,2.284,1.914
2109,1,1959,0,0,11.3,-0.06,0,28.8,0,1,2.671,2.051
2110,0,1971,0,1,10.3,-1.11,0,27.1,0,0,2.388,2.018
2111,0,1973,0,0,15.2,0.67,1,47.7,0,2,1.827,1.457
2112,0,1971,0,1,7.6,-0.73,0,20.7,1,4,2.51,2.14
2113,1,1968,0,0,11.8,-0.35,1,39.1,0,3,2.376,1.756
2114,1,1968,0,0,4.9,-1.25,0,19.5,1,4,2.969,2.349
2115,1,1981,0,1,11.4,0.06,1,46,1,1,1.8,1.18
2116,1,1967,1,1,9.5,-1.6,0,7.4,0,3,2.901,2.281
2117,0,1982,0,0,14.8,2.3,1,54.7,1,0,1.304,0.934
2118,1,1972,0,1,13.9,0.05,1,39.7,1,0,1.94,1.32
2119,0,1981,1,1,10.4,0.92,1,41.9,1,2,1.987,1.617
2120,1,1980,0,0,13.8,-0.11,0,31.9,0,0,1.799,1.179
2121,1,1966,0,1,5.9,-1.28,0,15.4,0,3,2.876,2.256
2122,1,1974,1,0,12.2,0.21,1,40,0,1,2.312,1.692
2123,1,1980,1,1,9.6,-1.05,0,22.2,0,2,2.369,1.749
2124,0,1985,0,1,12.1,1.26,1,48.3,1,1,1.437,1.067
2125,0,1984,0,1,11.7,1.53,1,47.6,1,3,1.457,1.087
2126,1,1976,0,1,16.3,0.98,1,50.5,1,1,1.506,0.886
2127,1,1964,0,0,9.5,-1.49,0,22.3,1,1,2.836,2.216
2128,1,1969,0,0,9.2,-0.7,0,22.7,1,1,2.568,1.948
2129,0,1976,0,1,12.6,0.64,1,38.4,1,0,1.802,1.432
2130,1,1977,0,1,13.2,1.32,1,35.6,0,0,1.626,1.006
2131,0,1963,0,0,7.8,-1.25,0,11,1,2,2.948,2.578
2132,1,1963,0,1,15.3,0.22,1,56.2,1,1,2.127,1.507
2133,1,1970,1,1,8.2,0.71,0,40.9,0,2,2.539,1.919
2134,1,1976,0,1,12.6,1.92,1,40,0,3,1.61,0.99
2135,0,1976,0,1,15.7,0.04,0,37.4,1,1,1.686,1.316
2136,0,1966,0,0,10.1,-0.17,1,43.7,0,2,2.529,2.159
2137,1,1966,1,0,15.2,1.8,1,47.2,0,2,2.145,1.525
2138,0,1980,0,1,13.9,0.19,1,51.9,0,1,1.648,1.278
2139,1,1961,0,1,7.5,0.76,1,42.2,1,1,2.634,2.014
2140,1,1959,1,1,10.1,0.31,1,39.2,0,4,2.846,2.226
2141,1,1976,0,1,13.1,-0.56,1,38.9,1,2,1.949,1.329
2142,0,1985,0,1,13.2,0.62,1,45.5,0,0,1.459,1.089
2143,0,1959,0,0,11.4,0.47,1,55.8,1,4,2.586,2.216
2144,1,1980,1,0,14.7,1.92,1,59.5,1,0,1.685,1.065
2145,1,1984,0,1,11.7,0.36,1,41.7,1,2,1.632,1.012
2146,0,1963,0,1,11,1.82,0,27,1,2,2.173,1.803
2147,1,1970,0,1,12.9,0.21,1,48.4,0,1,2.051,1.431
2148,1,1970,0,1,7.7,-0.32,0,16.3,0,5,2.477,1.857
2149,1,1955,0,0,13,1.39,1,41.5,1,0,2.478,1.858
2150,0,1977,0,1,7.6,-1.4,0,21.6,0,2,2.407,2.037
2151,0,1956,0,1,15.1,-0.12,1,37.5,1,2,2.43,2.06
2152,1,1983,0,1,12.9,0.64,0,33.7,1,3,1.544,0.924
2153,0,1955,0,1,9,0.03,0,15.3,1,1,2.848,2.478
2154,1,1981,0,0,15.6,1.84,1,57.3,0,1,1.353,0.733
2155,0,1981,0,1,9.7,-0.05,0,29.2,1,1,1.928,1.558
2156,0,1980,0,1,15,0.62,1,43.4,0,2,1.509,1.139
2157,1,1972,1,1,12.3,-0.04,1,42.2,1,1,2.311,1.691
2158,0,1971,0,0,16.4,0.84,1,45,1,1,1.79,1.42
2159,1,1974,0,0,11,0.03,0,27.7,0,0,2.168,1.548
2160,0,1981,0,1,14.4,0.97,1,50.8,1,2,1.463,1.093
2161,1,1960,0,1,9.1,-1.59,0,17.9,0,2,2.914,2.294
2162,0,1957,0,0,8.7,-0.53,0,8.2,0,3,2.983,2.613
2163,0,1982,0,1,16.5,1.46,1,57.8,0,0,1.216,0.846
2164,1,1966,0,1,11.9,0.33,0,28.3,1,1,2.235,1.615
2165,0,1971,0,1,10.3,0.3,0,11.1,1,5,2.177,1.807
2166,0,1974,0,0,14.4,1.98,1,43.6,1,1,1.65,1.28
2167,1,1964,0,0,11.9,1.02,0,29,0,2,2.299,1.679
2168,1,1975,0,1,11.8,-1.09,0,23.2,1,4,2.15,1.53
2169,0,1964,0,0,9.2,2.43,0,38.4,0,3,2.267,1.897
2170,0,1973,0,1,15.2,-0.3,1,35.9,0,3,1.873,1.503
2171,0,1962,0,1,12.1,0.84,0,31.4,0,2,2.281,1.911
2172,1,1961,1,1,11.1,-0.84,0,29.1,1,3,2.884,2.264
2173,0,1960,0,1,7.4,-0.76,0,13.9,0,1,2.902,2.532
2174,1,1971,0,1,13.7,0.81,1,57.5,1,1,1.873,1.253
2175,1,1966,0,0,16.6,0.74,1,53.1,1,1,1.961,1.341
2176,1,1982,0,1,12.9,-1.25,0,18.7,1,3,1.862,1.242
2177,1,1971,0,1,14,-0.34,0,32.7,1,5,2.027,1.407
2178,0,1957,0,0,10.2,-0.29,0,29.9,1,3,2.847,2.477
2179,0,1968,0,1,11.1,1.68,0,32,1,4,2.018,1.648
2180,1,1968,0,1,11.8,-1.08,0,23.1,0,3,2.385,1.765
2181,0,1981,1,0,14.1,-0.86,0,29.7,1,3,2.108,1.738
2182,0,1974,0,1,16.4,0.95,1,44.9,0,1,1.571,1.201
2183,1,1969,0,1,13.8,-0.34,0,30.2,0,4,2.108,1.488
2184,1,1959,1,0,11.7,-0.73,1,36.5,1,4,2.995,2.375
2185,0,1985,0,0,12.4,0.04,1,49.2,0,0,1.699,1.329
2186,0,1968,0,1,14.4,0.22,0,40.8,0,1,2.017,1.647
2187,0,1970,0,1,13.2,-0.66,0,20.6,1,5,2.161,1.791
2188,0,1975,1,1,10.1,-1.33,0,14.2,1,4,2.548,2.178
2189,1,1957,0,0,13.2,-0.27,0,23.6,1,2,2.645,2.025
2190,1,1966,0,1,9,0.29,1,43.6,0,1,2.434,1.814
2191,1,1966,0,0,7.9,-0.88,0,17.9,0,7,2.783,2.163
2192,1,1976,0,1,12.9,0.2,0,34.8,1,2,1.848,1.228
2193,1,1963,0,0,20.6,1.09,1,50.5,1,2,1.744,1.124
2194,1,1975,0,1,14.6,-0.04,0,23.2,0,1,1.805,1.185
2195,1,1961,0,1,8.5,-2.72,0,18.8,0,4,3.089,2.469
2196,1,1974,0,0,9.5,-1.87,0,25.4,1,6,2.553,1.933
2197,0,1958,0,1,12.9,1.45,1,38.2,1,1,2.272,1.902
2198,0,1982,0,0,10.4,-2.42,0,21.6,0,0,2.303,1.933
2199,1,1960,0,0,12.8,0.64,0,25.1,0,3,2.433,1.813
2200,1,1963,0,0,12.5,0.83,1,46.4,1,2,2.323,1.703
2201,1,1971,0,1,11.1,-0.52,0,24.4,0,4,2.247,1.627
2202,0,1979,0,1,9.1,-0.26,1,33.2,1,3,2.068,1.698
2203,1,1971,0,1,16,0.5,1,45.4,1,0,1.767,1.147
2204,1,1985,0,0,8.7,0.76,1,45.8,1,2,1.838,1.218
2205,0,1964,0,1,10.4,-1.69,0,11.4,0,1,2.707,2.337
2206,1,1978,0,1,8.7,-0.99,0,7.6,0,1,2.238,1.618
2207,0,1961,0,0,11.5,-0.07,0,20.4,1,4,2.592,2.222
2208,1,1970,0,1,10.3,0.77,0,25.8,1,1,2.14,1.52
2209,0,1956,0,1,12.1,-0.11,0,25,1,2,2.628,2.258
2210,0,1981,1,1,12.7,0.02,1,49.6,1,1,1.969,1.599
2211,1,1970,0,0,13.2,0.07,1,46.2,0,1,2.152,1.532
2212,1,1964,0,1,15.1,0.64,1,46.9,1,2,2.044,1.424
2213,0,1979,0,1,17.4,-0.97,0,38.6,0,2,1.623,1.253
2214,0,1955,1,1,7.6,-1.14,0,21.9,0,3,3.367,2.997
2215,1,1982,0,1,13.8,-0.62,1,47,1,1,1.707,1.087
2216,1,1977,0,1,11.3,-0.47,1,28.1,1,3,2.021,1.401
2217,0,1985,0,0,18.9,0.5,1,50.3,0,0,1.198,0.828
2218,1,1984,0,1,12.2,0.3,1,36.7,0,0,1.608,0.988
